timestamp,x,y,theta,vx,wz
1748975054.490269,0.9959470675527267,0.015319192988520214,0.07172747501367999,0.1799545797513188,0.02351103617953216
1748975054.5624418,1.0020495313587405,0.015759951016971623,0.07252677108060056,0.17995247631454456,0.02351436865491532
1748975054.6276896,1.0081516832623592,0.01620559874542953,0.07332660469797732,0.17995707098698577,0.023542468098846265
1748975054.7103026,1.0142535235913677,0.016656114420075533,0.074126840739886,0.17995687495138393,0.02354782801209842
1748975054.7724485,1.020355052179321,0.017111556357321794,0.07492779137950548,0.17995899091450096,0.023564490353274962
1748975054.8288915,1.0264562545146145,0.017571849763703355,0.07572932065154146,0.1799604994070514,0.023591347001310152
1748975054.9172502,1.0325571352428713,0.01803704972714753,0.07653137067889361,0.17995836260425185,0.023586871095767688
1748975055.0284503,1.0386576437788946,0.018507149597643283,0.07733402763678482,0.1799604310266068,0.02362281272540446
1748975055.1601598,1.0447577816636127,0.01898216297706399,0.07813731664967395,0.1799622431089906,0.023644905820563156
1748975055.286069,1.0508575287850095,0.01946206516239746,0.0789408788053086,0.17996069360974867,0.023645250958169484
1748975055.3514307,1.0569568676091952,0.019946884368405547,0.07974510206931269,0.1799614140348269,0.023669276006913677
1748975055.4383392,1.0630557749974296,0.020436571169667392,0.08055000105285809,0.17995772075574723,0.023681022050603264
1748975055.5250037,1.069154256009687,0.02093120752606883,0.08135543153519605,0.1799593827401915,0.02370947570381231
1748975055.5971007,1.0752523049065017,0.02143072760689928,0.0821613156893367,0.17995464108775708,0.023702908955573282
1748975055.7355864,1.0813499156613466,0.021935172170965477,0.08296779302496728,0.17995664748232187,0.02373926481385453
1748975055.8442836,1.08744709145565,0.02244455010711519,0.08377490231521738,0.1799548484586394,0.02374015985854116
1748975055.9540746,1.0935438267365267,0.022958798426190072,0.08458248541367852,0.17995504618565974,0.023771578150486805
1748975056.0449443,1.0996401525340942,0.023478001439067385,0.08539081209131257,0.1799571775704236,0.023792574218261364
1748975056.1335125,1.1057360563965175,0.02400214826219233,0.08619956675124507,0.17995396827369195,0.02378173178853199
1748975056.2111194,1.1118315519362465,0.024531172280940573,0.08700871758932774,0.1799556482968219,0.023812709657940065
1748975056.2844884,1.1179266603103561,0.025065194088544247,0.08781855261165883,0.17995663932542227,0.023819495634781567
1748975056.3681905,1.1240213685241334,0.025604102914429414,0.0886289432482766,0.1799581412053706,0.023854944577559496
1748975056.4284446,1.1301156686675766,0.02614800222497881,0.08944009321180087,0.17995939397420943,0.023863815907342604
1748975056.505943,1.136209538475112,0.026696810004280265,0.09025159107687296,0.17995940979127634,0.02388422914845273
1748975056.5702844,1.1423029728877836,0.027250593086357,0.09106380290832124,0.1799616783653978,0.023909050033277535
1748975056.638296,1.1483959526595189,0.02780931030057538,0.09187658680468877,0.17995823943101483,0.023909075334013444
1748975056.7206635,1.1544884796674488,0.028373005788857614,0.09268968739846829,0.1799615830456666,0.02393423741354569
1748975056.8001063,1.1605805232753084,0.028941624921995205,0.09350354138338997,0.17995627385333582,0.023944162225452554
1748975056.9251554,1.1666720694181745,0.029515235455441602,0.09431805371909002,0.17995846715791108,0.023974440367224
1748975057.0242426,1.1727631170291635,0.0300938159048621,0.09513297464679527,0.17995547573137305,0.023964404295830386
1748975057.0981224,1.1788536641801357,0.03067731014016472,0.09594845097587508,0.17995717040595147,0.02400364965708738
1748975057.1752784,1.184943722647434,0.03126580936502048,0.09676454665366684,0.17995538585194584,0.024006490339142577
1748975057.2570071,1.1910332866657065,0.03185923723384152,0.09758124739865076,0.17995597055434065,0.024032725233837364
1748975057.3329594,1.1971223784693672,0.032457653431836084,0.09839829508651025,0.1799553509348601,0.024037233872067906
1748975057.4188025,1.2032109839630274,0.033061064561161195,0.09921603730958901,0.17995832114906885,0.024077217288481945
1748975057.502448,1.209299095792753,0.03366946616587899,0.10003469555956351,0.17995513140021493,0.024074353551805115
1748975057.562866,1.215386714624577,0.0342827912603927,0.10085363279384803,0.1799555173464473,0.02409165770546547
1748975057.6339436,1.2214738334222632,0.034901153639063216,0.10167299455929996,0.1799571645909299,0.024120674494790696
1748975057.7634215,1.227560455240666,0.035524506299045355,0.10249315916645574,0.17995838300876332,0.024137609140832017
1748975057.8462481,1.233646571909448,0.03615283072899515,0.10331388353987268,0.17995765595804258,0.024147829296151037
1748975057.959248,1.2397321861818924,0.03678617360833694,0.10413506163361985,0.17995895426203534,0.02417977093254161
1748975058.0333767,1.2458172831771168,0.037424531858638956,0.10495705115857461,0.17995760188824456,0.024179133206265392
1748975058.108508,1.251901857007573,0.038067837579681706,0.10577950990701109,0.17995639186727655,0.024194681706752815
1748975058.1930828,1.2579859003084572,0.03871620368957736,0.10660245518251919,0.17995832831490613,0.0242218008304719
1748975058.28262,1.2640694192942779,0.03936956776069072,0.10742602233900193,0.17995629104952934,0.024223254339499695
1748975058.3621147,1.2701523961617793,0.04002794517823882,0.10825005769894147,0.1799593675026722,0.024264416507199432
1748975058.4523342,1.276234813245613,0.04069132227067658,0.10907497320807558,0.17995635313656935,0.024269805494250785
1748975058.5590289,1.2823166697648696,0.041359743436770506,0.10990033082442967,0.17995842119991154,0.024281997356480872
1748975058.6379092,1.2883979457841794,0.04203314817128257,0.11072607071336833,0.17995652441671917,0.02430108492931121
1748975058.7066731,1.2944786525084526,0.04271161222425956,0.11155260200625805,0.179955609560296,0.02431242861503443
1748975058.790626,1.3005587769013633,0.04339504883218803,0.11237971012783009,0.17995572714434596,0.024344916814512195
1748975058.8688915,1.3066383309427565,0.04408355209602991,0.1132074695313632,0.17995693912037702,0.024358707707122187
1748975058.9498682,1.3127173048790954,0.04477706445110664,0.11403566511834329,0.17995593450869696,0.024371505513859144
1748975059.0581536,1.318795715632638,0.04547561752035788,0.11486431652186531,0.17995556009327507,0.024386117922868773
1748975059.155539,1.3248735501446223,0.046179211657185686,0.11569381091789714,0.1799544401046111,0.024405976122953015
1748975059.2959049,1.3309508084491959,0.04688788163909585,0.11652401403680529,0.17995681993575452,0.024423555522550967
1748975059.3734813,1.3370274771317854,0.0476015381083297,0.11735477162916638,0.17995367888636368,0.024438434714987835
1748975059.4461272,1.3431035550284216,0.04832029308992741,0.11818605803177727,0.17995617322467716,0.02446278576741767
1748975059.5172257,1.349179043796537,0.04904410046457999,0.1190178591422833,0.17995790492537236,0.024488947623579203
1748975059.59556,1.3552539325278308,0.049772976446799844,0.11985032020661579,0.1799567134342063,0.02448797431630596
1748975059.702144,1.3613282141528762,0.050506870195939,0.12068337202983752,0.17995717876950942,0.0245140351252908
1748975059.786314,1.3674018951237576,0.05124584380159342,0.12151684234808782,0.17995659451382245,0.024521549096173288
1748975059.8372421,1.3734749543187703,0.05198992304878476,0.1223510223085834,0.1799557625196633,0.024534719998640375
1748975059.917247,1.3795473792475281,0.05273899943981605,0.12318606558771253,0.17995634037251823,0.024572071183217744
1748975060.0165377,1.3856191677270606,0.05349320396942552,0.12402152593123829,0.17995717906381414,0.024577759920870013
1748975060.097771,1.3916903059400796,0.054252437794736666,0.12485741960393038,0.17995612682825868,0.02460019978055136
1748975060.2249713,1.3977607972884225,0.05501677032173478,0.1256940895156352,0.1799569000610114,0.024624440563425273
1748975060.3007057,1.4038306300059569,0.055786142922609694,0.12653137803872638,0.17995320421723496,0.024628877612513544
1748975060.4005315,1.4098998114826229,0.05656064648249348,0.12736921211752372,0.1799560588126845,0.02466345592863923
1748975060.464359,1.4159683508339336,0.057340210401953126,0.12820756286141433,0.17995562732145864,0.02467436895489908
1748975060.5320528,1.4220362436565464,0.05812486263513915,0.12904660898616552,0.1799552984496312,0.024692035439570444
1748975060.592386,1.4281034802621542,0.058914610280744725,0.12988638878652808,0.17995415830369368,0.024705462437929388
1748975060.6527836,1.434170056178954,0.059709490008214516,0.1307267400288788,0.17995523198222288,0.024716368997922424
1748975060.7352529,1.440235974361866,0.06050942985435373,0.13156766951514384,0.17995718233009125,0.024745342444733927
1748975060.8229477,1.44630122084476,0.06131447907661626,0.13240923551140482,0.17995709636606336,0.024774867040027675
1748975060.9022143,1.4523657949345783,0.06212464152201886,0.13325143579188373,0.17995671206725522,0.024787693623018244
1748975060.9905243,1.4584296740130955,0.06293993205246898,0.1340942252083709,0.17995671482736542,0.02479559919994653
1748975061.0767634,1.464492850348893,0.06376028576486838,0.1349376164974963,0.1799545120458454,0.024813673894128207
1748975061.236601,1.470555312887673,0.0645858028492652,0.13578168625534243,0.1799556831252993,0.024845203158236073
1748975061.302643,1.4766170736370015,0.06541643827003134,0.1366263736331323,0.1799558710257793,0.024851669645187764
1748975061.365652,1.4826781172423702,0.06625215456577957,0.13747159701409814,0.17995460467705213,0.024874883451060575
1748975061.4220614,1.488738451649016,0.06709304371538956,0.13831751878408183,0.17995420271608414,0.024881123819801274
1748975061.4803863,1.4947980838311725,0.06793902115896178,0.13916404969342155,0.17995608843934677,0.02490885036022241
1748975061.554292,1.500857000996293,0.06879013296173382,0.1400111360715654,0.17995590229374075,0.02493695805211936
1748975061.6068494,1.5069152023236903,0.06964638219621899,0.1408588611602019,0.1799554761050153,0.024951379790557126
1748975061.6630723,1.5129726849463498,0.0705077665008708,0.1417072536110599,0.17995520404509222,0.024965034501245917
1748975061.7502577,1.519029438492935,0.07137429234122918,0.14255628679191182,0.1799540406991721,0.024977834775806187
1748975061.814172,1.525085458066782,0.0722459945028211,0.1434059557251024,0.179955355126519,0.024991653217080512
1748975061.9499304,1.5311407219478144,0.07312277858664834,0.14425617675821373,0.17995462275174437,0.025018445497403285
1748975062.0460591,1.537195222170492,0.07400475766388616,0.1451071654374393,0.1799555457243353,0.025052722794356143
1748975062.131584,1.5432489615893885,0.07489189872352221,0.14595881539523708,0.17995464648029394,0.025051871972936988
1748975062.206786,1.5493019329724884,0.07578415166423758,0.14681102081568487,0.17995444888082898,0.025083118582573276
1748975062.2696452,1.5553541420171055,0.07668159539871816,0.14766392803397257,0.17995211541119738,0.02508963613127911
1748975062.3694627,1.5614055906497653,0.07758421685611881,0.1485174903715621,0.17995508225088544,0.025110445325368477
1748975062.4393,1.5674562746317684,0.07849197892094718,0.1493716304298385,0.1799565941113288,0.025139145460823836
1748975062.5383618,1.5735061849859602,0.07940492351443346,0.1502263916420317,0.179955531954709,0.025160938012314078
1748975062.6148448,1.5795553220653342,0.08032304085832687,0.15108181939132767,0.1799552594623378,0.025174654872677962
1748975062.692859,1.585603665914833,0.0812463605403529,0.15193788038966013,0.17995521671035958,0.025180992806269866
1748975062.8937352,1.5916512059596806,0.08217479783832843,0.15279452315678016,0.17995432257531568,0.02520815812055295
1748975062.9714837,1.5976979310831785,0.08310846131745059,0.15365191494083666,0.17995513020776963,0.025241291537834082
1748975063.080326,1.6037438533605137,0.08404727697407159,0.1545099164950841,0.1799522482694312,0.025238655323888554
1748975063.172765,1.6097889645644223,0.08499133138787304,0.15536857998747075,0.17995467357309547,0.02526170209058569
1748975063.3015676,1.6158332744654815,0.08594053084376882,0.156227883799367,0.1799560984267325,0.025291561056422694
1748975063.423118,1.6218767700409322,0.08689493673371183,0.1570878151787026,0.17995502903061608,0.025313326055769372
1748975063.53401,1.6279194518373659,0.08785454048999261,0.15794842667589154,0.1799547662519969,0.02532806071430284
1748975063.6939657,1.6339612923230036,0.08881935890313891,0.15880970489081067,0.1799559672317448,0.02534589201208913
1748975063.818518,1.6400022855193275,0.0897893445789073,0.15967164503480033,0.17995191190729987,0.02535670908138873
1748975063.9138737,1.646042432502648,0.09076458361783177,0.16053433684173551,0.17995423411638817,0.025396905089084335
1748975064.0653257,1.6520817263155485,0.09174501532076239,0.16139761241158632,0.17995134421587464,0.025395527705104077
1748975064.155265,1.6581201815448132,0.09273068059938852,0.16226160615316618,0.17995438165105035,0.02541813522644463
1748975064.2514613,1.6641577908119523,0.09372153982277558,0.1631262241915956,0.17995583537351592,0.025447689210081306
1748975064.3299832,1.6701945450213351,0.09471763439170754,0.16399147492390498,0.17995422897435248,0.02546974922380739
1748975064.4223845,1.6762304445240863,0.09571895450442357,0.16485741070295162,0.17995364335332484,0.02548422872181103
1748975064.484528,1.6822654841556612,0.09672550233664313,0.16572402013744725,0.17995416204313006,0.025497812034809865
1748975064.5509582,1.6882996293490444,0.0977372924532452,0.1665912403942534,0.17995536853746086,0.02553130316208737
1748975064.6464198,1.6943328827660245,0.09875433023469354,0.16745916917488693,0.17995290248362802,0.025526017583683967
1748975064.732068,1.7003652446403033,0.09977654431638687,0.16832775218552187,0.17995334234972277,0.02555985847997107
1748975064.816442,1.7063967068557653,0.10080405497798307,0.16919707120312166,0.17995405812202325,0.02557471308963869
1748975064.8754232,1.7124272668158371,0.10183676181388175,0.17006695032740138,0.17995216023603985,0.02560020537433247
1748975064.9347184,1.7184569324273524,0.10287473342214266,0.1709376097492158,0.1799518773592265,0.025614059544833784
1748975065.002334,1.7244856931510661,0.10391798894329032,0.17180891449137525,0.17995322568066774,0.025627835870799063
1748975065.0590062,1.7305135580625117,0.1049664588099347,0.17268089756412558,0.17995510304098938,0.025659908506590744
1748975065.1128988,1.7365405092196196,0.10602019209171562,0.17355357665172177,0.17995445064476526,0.02569149527002898
1748975065.2111118,1.7425665454613222,0.10707919328020625,0.17442695027510177,0.17995382581471023,0.025706263680748263
1748975065.2794685,1.7485916630084901,0.10814344725055232,0.17530099439914631,0.179953361236922,0.02571320038895248
1748975065.3390906,1.7546158190467527,0.10921299970641367,0.17617571961464404,0.1799542541220733,0.0257503596176467
1748975065.402559,1.7606390347182774,0.11028782473518148,0.17705125090638993,0.17995449344357353,0.025760636783682452
1748975065.4802036,1.766661298417711,0.11136787327134845,0.17792737851844312,0.179952456258873,0.025776981060446194
1748975065.588447,1.772682586648926,0.11245324767427364,0.1788041901255478,0.17995333617513487,0.02581116751085748
1748975065.6427205,1.7787029367485299,0.11354388826330408,0.17968173848068866,0.17995214638812712,0.02582557527614609
1748975065.6996138,1.7847223367416551,0.11463981132142845,0.1805599296227505,0.17995265795249424,0.025838203014345928
1748975065.76712,1.7907407678258291,0.11574103659061231,0.18143879052313208,0.17995103787897143,0.025852982776487794
1748975065.8310046,1.7967582412909266,0.1168475585905423,0.18231837275891455,0.17995417968958613,0.025877285234002633
1748975065.8939342,1.8027747481605272,0.11795934678098448,0.18319863567789632,0.1799555616620217,0.025908576770496003
1748975065.956875,1.808790254459428,0.11907643411055055,0.1840795156791373,0.17995020353345198,0.02591048409242903
1748975066.0124052,1.8148047646011845,0.12019882454518453,0.1849611593774178,0.17995280294631918,0.025948650799460286
1748975066.0662332,1.82081827444291,0.12132654523966628,0.18584361884308295,0.17995253608710307,0.025956044516017296
1748975066.1259952,1.8268307819175988,0.12245952043199586,0.18672664999567795,0.17995179900344632,0.02598976697649649
1748975066.2077725,1.8328422973941247,0.12359782623460311,0.18761046494961875,0.17995214124568418,0.026004779562931176
1748975066.2932744,1.8388527996018509,0.12474146287487074,0.18849498315075558,0.17995051229645717,0.02601950460047353
1748975066.344216,1.844862300177294,0.12589042475209591,0.18938022395459977,0.179953747610693,0.026044276465184108
1748975066.4222064,1.8508707904618977,0.12704468253672818,0.1902661814514646,0.17995515428558076,0.026076907110013516
1748975066.505566,1.856878255275694,0.1282042598185726,0.19115279374588917,0.179952557806874,0.026086027820736213
1748975066.5628273,1.8628846591233672,0.1293691980255481,0.19204017998053113,0.17995334241240984,0.026123881523108496
1748975066.627919,1.8688900200549718,0.13053947433610927,0.19292833941039012,0.1799522534886891,0.02612522928646953
1748975066.6796634,1.874894340616225,0.13171503729714862,0.19381712790234704,0.17995237386631815,0.026157843958849538
1748975066.7378733,1.880897618317192,0.1328959643320117,0.19470667112608553,0.1799518660898644,0.026173136981521544
1748975066.7997584,1.886899838571733,0.13408224575437871,0.19559691572266838,0.17995019819548377,0.026187321090631658
1748975066.8489783,1.8929010126555996,0.13527387793572407,0.1964878617156566,0.17995348202907172,0.026211591882405967
1748975066.8957517,1.8989011322012639,0.13647083088815645,0.19737951690343758,0.1799548489670531,0.026244442760024623
1748975066.951952,1.904900182127264,0.1376731275142994,0.19827183446188754,0.17995218237181948,0.026253851117613778
1748975067.008953,1.9108981250784525,0.1388808082406607,0.1991649326770139,0.17995291152669846,0.026292080498576998
1748975067.0625107,1.916894980440012,0.14009385104364405,0.20005881984526702,0.1799518023732564,0.02629419974923563
1748975067.1158457,1.9228907511329465,0.14131220495459842,0.20095337222578943,0.17995192471041457,0.026328062500160978
1748975067.1646216,1.9288854327578597,0.14253594874764028,0.20184870881200714,0.17995142747389095,0.026344100291423606
1748975067.2438366,1.9348790117905803,0.14376507382843234,0.2027447760029137,0.17994969241620165,0.026359323331150375
1748975067.3241255,1.9408714989790177,0.14499957747317122,0.2036415852362848,0.1799529969607103,0.026384846959775825
1748975067.3862097,1.9468628863413133,0.14623943106064918,0.20453914065250753,0.17995438531467267,0.026418648231926984
1748975067.440073,1.9528531561284317,0.14748467020636544,0.20543738510770945,0.17995135668507367,0.02643583496603602
1748975067.493796,1.9588422915352441,0.14873530678167124,0.2063364376365933,0.17995445139200358,0.02646574219096075
1748975067.562967,1.9648302847771502,0.14999131345805852,0.20723625395590148,0.17994880588729242,0.026468430152481893
1748975067.6473625,1.970817140346638,0.15125272073417642,0.20813681210296126,0.1799517146091074,0.02651094654721124
1748975067.7096457,1.9768028625270726,0.15251951016101298,0.20903807871833627,0.1799512213565483,0.026519376579578008
1748975067.7681158,1.9827874338916207,0.15379171493396196,0.2099401145673238,0.17994941291335206,0.026534372879061366
1748975067.830887,1.988770867211364,0.15506932547936725,0.21084286783548978,0.17995270760428067,0.0265589771638812
1748975067.874786,1.9947531549220303,0.1563523123185312,0.21174634780754972,0.17995407557264512,0.026592751732250574
1748975067.9467514,2.00073427846665,0.15764071016975728,0.21265052191459105,0.17995103451184635,0.0266102257421052
1748975068.0093648,2.0067142213113534,0.1589345299274136,0.2135555066551221,0.17995409033067772,0.02664023481336679
1748975068.0520654,2.0126929755791085,0.1602337443936413,0.2144612630529074,0.17994843073045524,0.026643427400883175
1748975068.1373453,2.018670545155446,0.16153838348548297,0.21536778605709653,0.17995139601106583,0.026687080209433344
1748975068.2135882,2.02464693475094,0.16284843045367417,0.21627504709009257,0.17995088874122753,0.026696238267730703
1748975068.2896426,2.030622126068382,0.16416391918582146,0.2171831111181889,0.17994897874329494,0.026712349200680045
1748975068.3641527,2.0365961319743526,0.1654848409889194,0.21809192925814572,0.17995218713935995,0.026738069637756
1748975068.4514124,2.0425689454035845,0.1668111676423846,0.21900151045071858,0.17995357901380343,0.02677300583265584
1748975068.5218096,2.0485405524293463,0.1681429423873531,0.21991186708318067,0.17995208323372017,0.026798685882739415
1748975068.5786595,2.0545109401182065,0.16948015287912344,0.22082298375131154,0.17994878109145793,0.026799932718489083
1748975068.6462722,2.0604800948781223,0.1708228046224863,0.22173486998294673,0.17995052560034852,0.026840862601557335
1748975068.7070591,2.066448006321461,0.17217091616315292,0.22264764566811496,0.17995260284938333,0.026861166519186377
1748975068.8086262,2.0724146806302497,0.1735244464159272,0.22356110503690044,0.17995051006585142,0.026879538592001984
1748975068.9083688,2.0783800962873262,0.17488344895101454,0.2244753323220176,0.1799509603355814,0.026915218193432434
1748975068.9770834,2.084344279762841,0.1762479013208449,0.22539036138702775,0.17995058230866603,0.026932933996234126
1748975069.0347605,2.090307220235902,0.1776178123328596,0.226306562629136,0.1799503057769916,0.026975148006374437
1748975069.0918336,2.0962689070226888,0.17899319237709876,0.22722384406835772,0.17994981287074524,0.02697248738356401
1748975069.1654408,2.102229326304175,0.18037407083086524,0.2281408769419586,0.17995113595172402,0.02696541721541101
1748975069.2519143,2.1081884978405747,0.18176037610721257,0.22905860173727566,0.1799529432124268,0.02701520718283458
1748975069.3345416,2.114146395381321,0.18315215794183556,0.22997764205534474,0.17995212241009376,0.027059275522420403
1748975069.4127629,2.1201029909757367,0.1845494441175379,0.2308973663350684,0.1799503009582278,0.02704548690981631
1748975069.4801958,2.1260582984150718,0.18595214850397732,0.23181765481537303,0.17994956847801852,0.02708404328295837
1748975069.539321,2.132012289517478,0.18736037473954353,0.23273892550037983,0.17995109723676164,0.02712713900399672
1748975069.6093345,2.1379649864419705,0.1887740599456463,0.2336610613545834,0.179949724806456,0.02712923495398116
1748975069.6681738,2.143916352406195,0.1901932708147902,0.23458395987287015,0.17995196576028208,0.02716426741100623
1748975069.7512684,2.1498664217178582,0.19161795733505044,0.2355076211751193,0.17995047799130068,0.02719057617163385
1748975069.8498473,2.1558151812405213,0.19304814318883723,0.2364321043191458,0.17995009100663842,0.027208898111411195
1748975069.9328866,2.1617626251866673,0.19448383150023055,0.23735741575926642,0.17995046845971865,0.0272267829768754
1748975070.0413828,2.167708732044854,0.19592504125992646,0.2382835428622653,0.17994848155274085,0.02724415381520819
1748975070.151911,2.1736535126441616,0.19737176596180753,0.23921047441532478,0.1799518773560181,0.027271076420220943
1748975070.256168,2.179596944307325,0.19882395454463012,0.24013809738096226,0.17995004142360885,0.027293699857939772
1748975070.341907,2.185538994087013,0.2002816995312886,0.2410666364527506,0.1799501042900451,0.027334566498448797
1748975070.4258242,2.191479685725246,0.20174496565677172,0.24199603175058018,0.17995113958303682,0.027345487632765873
1748975070.5055356,2.197419009015827,0.20321371211921818,0.24292611759758595,0.17994880875947875,0.027373845929181354
1748975070.5899212,2.203356952043084,0.20468803282817377,0.24385708740025425,0.17994947224186714,0.027384663957803455
1748975070.6559412,2.2092935374468974,0.20616784434194071,0.24478887953477227,0.17995127279202872,0.02741968555017041
1748975070.7209845,2.2152287434246043,0.20765319427517454,0.24572142218074886,0.17995045799934706,0.027454335060763703
1748975070.7873888,2.221162567715102,0.20914408671396295,0.24665479283650524,0.17994995617641701,0.027473995178297576
1748975070.856815,2.2270950066296353,0.21064051940421555,0.24758903560439385,0.1799497759957767,0.027493223959893513
1748975070.9178693,2.233026049683455,0.2121424990569948,0.24852412671408242,0.17994916771094854,0.02751131921672047
1748975070.9792705,2.2389556744468546,0.2136500355808964,0.24946002381740556,0.1799528088956843,0.02754977127600182
1748975071.052948,2.2448838759459733,0.21516310657726942,0.25039674566263265,0.17994693818629454,0.027556313429987683
1748975071.125233,2.250810647066211,0.21668173171979963,0.25133437303799255,0.17994890583492365,0.027597930767986754
1748975071.1760905,2.256735974986728,0.21820593019934098,0.2522728765532646,0.17995096343645753,0.027618467207888065
1748975071.2661886,2.2626598730334955,0.2197356570477237,0.25321212754780525,0.1799480855898029,0.02763879325271969
1748975071.3154032,2.2685823199654633,0.2212709852362134,0.2541523115345008,0.17994677765268252,0.02765820265009133
1748975071.3802485,2.27450333093743,0.22281188528030624,0.2550933162468589,0.17995019460200265,0.02768456303575858
1748975071.4449048,2.280422901453314,0.22435833331406232,0.2560350981475432,0.1799515321959647,0.027720839475703498
1748975071.5112185,2.286341014691284,0.2259103717823075,0.2569777180153553,0.17994992513465177,0.02774906985520976
1748975071.5701766,2.292257671034003,0.22746799113748953,0.25792120296309123,0.1799495688967742,0.027767922883385105
1748975071.6350274,2.298172843394957,0.2290312203751488,0.25886551814070896,0.17995029715499072,0.027778941949963828
1748975071.6837778,2.3040865374379784,0.230599974514231,0.2598106189731117,0.1799484327727623,0.027813317436036118
1748975071.7303908,2.30999871656904,0.2321743602285331,0.2607566945404827,0.17994943827353413,0.02785397403531007
1748975071.8013272,2.3159093981867853,0.23375432945197694,0.26170358616315537,0.17994626609483297,0.02785689477640137
1748975071.867022,2.3218185738886383,0.2353398842303232,0.2626512886446416,0.17994809137876366,0.027896701495627514
1748975071.925924,2.3277262529175107,0.23693104761978762,0.2635999313234795,0.17994816823936138,0.027917285290975518
1748975071.99621,2.333632423782151,0.23852781830706046,0.26454943582598256,0.1799475041694705,0.027935065501086494
1748975072.0818665,2.3395370655285435,0.2401302291951134,0.2654997867794847,0.1799489274574917,0.02795512503210394
1748975072.1488814,2.3454402056596555,0.24173821509986473,0.2664510351212694,0.17995074548036055,0.027994027571600147
1748975072.222475,2.3513418152058465,0.2433518245490406,0.26740315467681514,0.1799497718546593,0.028031445250585266
1748975072.2941008,2.357241891491188,0.24497106241490005,0.26835614301517635,0.17994934004272675,0.028051274025625562
1748975072.364848,2.3631404053211313,0.2465959411293945,0.269309996009279,0.1799502537030326,0.028066072185398465
1748975072.4360015,2.369037365425337,0.24822639801431626,0.27026472662936807,0.17994828520238837,0.028092036550207942
1748975072.5012388,2.374932731636197,0.24986252645732102,0.271220397914122,0.17994822657128845,0.02813265134569623
1748975072.5462077,2.380826529322341,0.25150429349346637,0.27217693952552985,0.1799494207631594,0.02814517010116012
1748975072.6678545,2.3867187550802362,0.25315166501991326,0.27313432399103693,0.17994820229386665,0.02818482501911619
1748975072.8043902,2.392609408094777,0.2548046953211948,0.2740925943498015,0.17994789053382837,0.028202312136768184
1748975072.9179194,2.398498483584632,0.2564633721788361,0.2750516938848153,0.17994825805757028,0.028221459288917342
1748975073.004865,2.404385957582087,0.2581277141657353,0.2760117118464625,0.17994603339280246,0.02824242706252379
1748975073.0975378,2.4102718415749895,0.259797714176161,0.2769726479837087,0.17994965557406337,0.028272160959459565
1748975073.1771524,2.416156130838369,0.26147334587669036,0.27793444227012887,0.17995091549578585,0.028310181175207078
1748975073.245545,2.4220387839489517,0.2631546440346711,0.27889705347656224,0.1799450846950426,0.02831661428665072
1748975073.3136957,2.427919805460854,0.26484160280064445,0.2798606530933292,0.1799472710899757,0.02836282273413039
1748975073.3856206,2.433799184611269,0.26653423805119064,0.28082525981677225,0.17995022974513075,0.028395023453727467
1748975073.4529097,2.4396769268645087,0.26823252351734167,0.2817906742529397,0.17994653806129218,0.028407911926248995
1748975073.5073647,2.445553008011713,0.26993651815948305,0.2827570697817379,0.17994901522298695,0.02844024394897522
1748975073.571066,2.4514274550062494,0.271646166733075,0.28372437480191476,0.17994801344486175,0.028478419115511983
1748975073.627201,2.4573002510022186,0.2733615074194778,0.28469255065337046,0.17994759576483207,0.02849833892180437
1748975073.7054944,2.463171392223564,0.2750825373681696,0.2856616478978688,0.17994753333070007,0.028519902757417705
1748975073.786313,2.4690408677901674,0.27680926314961407,0.2866317031303835,0.17994682189603617,0.02854087841095744
1748975073.8676229,2.474908652496924,0.27854171511441694,0.2876026760647382,0.17994842214198553,0.02856143835409622
1748975073.9492257,2.4807747699455795,0.280279816299027,0.2885744798244193,0.17994835972183895,0.028610789051102946
1748975074.0244062,2.486639173609787,0.28202366081601604,0.2895472478501366,0.17994850697021095,0.02861905374417678
1748975074.082651,2.4925018781976074,0.28377315164639577,0.29052093940562446,0.17994668574369146,0.028654037110480157
1748975074.1410568,2.4983628450485567,0.285528392879693,0.29149558476349513,0.1799474592337978,0.028694890336656717
1748975074.194256,2.504222093873397,0.28728933779344795,0.29247110381668145,0.17994425048067264,0.028700398592682398
1748975074.2545907,2.5100796253939643,0.2890560105610552,0.2934476351312156,0.17994787324013292,0.028730782051315424
1748975074.2975023,2.5159354422185687,0.2908283801273501,0.29442501878454624,0.17994912542537334,0.028768957654018486
1748975074.3470535,2.5217895248478603,0.2926064886668911,0.2954033115712841,0.1799473772002368,0.02880051337690519
1748975074.4019532,2.5276418733588057,0.2943903270403471,0.29638260670552774,0.17994710983603757,0.028823539332802205
1748975074.479033,2.533492480779917,0.29617989901215047,0.2973628744693637,0.17994750077531999,0.02884482740379902
1748975074.5419567,2.539341305074162,0.2979752146187593,0.2983440330065749,0.1799476494985998,0.02888844074525783
1748975074.6047964,2.5451883518425653,0.2997762862370521,0.29932620623616135,0.17994638867519086,0.028889336134417132
1748975074.6689453,2.551033634394494,0.30158304726730273,0.3003093866682181,0.17994658257118956,0.028942107195795312
1748975074.7208092,2.5568771136242865,0.3033955976783399,0.30129349849065534,0.17994758129801347,0.02895507932195521
1748975074.7724345,2.5627188229926325,0.3052138732269001,0.3022785682502008,0.17994863135242858,0.028996191063405757
